PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,REB,OREB,AST,STL,BLK,TOV,FG_PCT,FG3M,FG3_PCT,FT_PCT,PLUS_MINUS,SALARY
1628976,wendell carter jr.,ORL,26,68,1758,618,492,151,134,52,41,77,0.46,37,0.234,0.737,-13,10850000
1631111,wendell moore jr.,CHA,23,36,498,150,95,30,42,20,5,27,0.468,14,0.341,0.818,-134,2537040
1630214,xavier tillman,BOS,26,33,230,34,43,10,7,11,5,14,0.245,5,0.156,0.75,-12,2546675
1642530,yuki kawamura,MEM,24,22,92,36,12,0,19,2,0,5,0.367,7,0.304,0.778,27,1157153
1641879,yuri collins,GSW,24,2,16,2,3,2,4,2,0,0,0.333,0,0.0,0.0,-5,1157153
1642274,yves missi,NOP,21,73,1955,665,601,255,99,37,98,82,0.547,0,0.0,0.623,-514,3353040
1642258,zaccharie risacher,ATL,20,75,1843,942,268,86,92,52,37,92,0.458,122,0.355,0.711,-121,13197720
1628380,zach collins,CHI,27,64,977,407,288,102,111,29,29,60,0.507,32,0.302,0.885,-29,18080496
1641744,zach edey,MEM,23,66,1415,610,548,232,65,36,85,88,0.58,18,0.346,0.709,164,6045000
203897,zach lavine,SAC,30,74,2602,1724,315,22,310,58,12,208,0.511,239,0.446,0.825,-70,47499660
1630192,zeke nnaji,DEN,24,57,607,184,90,33,23,25,38,14,0.496,17,0.327,0.614,-23,8177778
1630533,ziaire williams,BKN,23,63,1541,632,287,61,84,62,28,67,0.412,103,0.341,0.821,-330,6000000
1629627,zion williamson,NOP,24,30,857,737,216,76,159,37,27,90,0.567,3,0.231,0.656,-42,39446090
1642389,zyon pullin,MEM,24,3,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,636434
